,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_ref,poi_phone,poi_email,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_opening_hours,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,osm_id,node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes
5462,5403,21,SZÁZHALOMBAT 547,823,2440,Százhalombatta,Damjanich utca,29,,POINT (47.31483 18.913774),DAMJANICH UTCA 29,,,3623710002.0,,False,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,"Fr,Mo,Sa,Su,Th,Tu,We 06:00-22:00",,2018-06-30 09:52:14.974021+00:00,,,47.31483,18.913774,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,514139690,False,1,0,2017-08-09T08:3850Z,"{'name:hu': 'Shell', 'building': 'yes', 'amenity': 'fuel', 'name': 'Shell'}","[5023756674, 5023756678, 5023756675, 5023756673, 5023756674]"
5463,5404,21,PÁPA III 556,3587,8500,Pápa,Celli út,92,,POINT (47.321658 17.447239),CELLI ÚT 92,,,204136347.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.321658,17.447239,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,229077293,False,5,0,2017-09-12T14:2633Z,"{'brand': 'Shell', 'building': 'yes', 'amenity': 'fuel', 'name': 'Shell', 'wheelchair': 'no', 'toilets:wheelchair': 'no', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}","[2377138775, 2377138747, 2377138749, 2377138748, 2377138775]"
5464,5405,21,PÁPA II.,3587,8500,Pápa,Celli utca,6,,POINT (47.32932 17.46),CELLI U. 6,,,3689511290.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.32932,17.46,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,300018972,False,4,0,2015-05-26T10:4844Z,"{'building': 'yes', 'brand': 'Shell', 'amenity': 'fuel'}","[3041210537, 3041210538, 3041210539, 3041210540, 3041210541, 3041210542, 3041210543, 3041210544, 3041210545, 3041210546, 3041210547, 3041210548, 3041210549, 3041210550, 3041210551, 3041210552, 3041210537]"
5465,5406,21,MONOR,725,2200,Monor,Vasadi utca,1,,POINT (47.341183 19.426255),VASADI U. 1,,,3629410837.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.341183,19.426254999999998,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,1993171476,True,5,0,2015-03-15T08:3426Z,"{'website': 'http://www.shell.hu/', 'brand': 'Shell', 'amenity': 'fuel', 'operator': 'Shell', 'name': 'Shell'}",
5466,5407,21,SZIGETSZENTMIKLÓS II.,758,2310,Szigetszentmiklós,Csepeli út,19,,POINT (47.360183 19.047817),CSEPELI ÚT 19,,,3624539855.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.360183,19.047817000000002,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,276062372,False,3,0,2015-03-15T08:3410Z,"{'brand': 'Shell', 'building': 'yes', 'amenity': 'fuel', 'name': 'Shell', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}","[2807019171, 2807020920, 2807020928, 2807020934, 2807020939, 2807019172, 2807019173, 2807019174, 2807019175, 2807019176, 2807019177, 2807019178, 2807019179, 2807019180, 2807019181, 2807020938, 2807020933, 2807020927, 2807020919, 2807019182, 2807019171]"
5467,5408,21,HALÁSZTELEK,758,2310,Szigetszentmiklós,Rákóczi ferenc út,,,POINT (47.36753 18.99527),RÁKÓCZI FERENC ÚT,,,3624540405.0,,False,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,"Fr,Mo,Sa,Su,Th,Tu,We 06:00-22:00",,2018-06-30 09:52:14.974021+00:00,,,47.36753,18.99527,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,2005443352,True,4,0,2015-11-30T16:2641Z,"{'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'wheelchair': 'yes', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}",
5468,5409,21,ÉRD II 575,613,2030,Érd,Budafoki út,2-4,,POINT (47.377394 18.936597),BUDAFOKI ÚT 2-4,,,3623707186.0,,False,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,"Fr,Mo,Sa,Su,Th,Tu,We 06:00-22:00",,2018-06-30 09:52:14.974021+00:00,,,47.377394,18.936597,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,295640763,False,3,0,2015-11-17T19:4231Z,"{'addr:city': 'Érd', 'addr:country': 'HU', 'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'building': 'yes', 'addr:postcode': '2030', 'website': 'http://www.shell.hu/', 'operator': 'Shell', 'source': 'Bing'}","[2971720052, 2971720056, 2971720046, 2971720042, 2971720052]"
5469,5410,21,SZIGETSZENTMIKLÓS M0.,758,2310,Szigetszentmiklós,,,,POINT (47.380281 19.056323),M0 AUTÓÚT 19 KMSZ,,,3624441651.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.380281,19.056323000000003,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,115921296,False,6,0,2015-09-26T11:5743Z,"{'brand': 'Shell', 'building': 'yes', 'amenity': 'fuel', 'name': 'Shell', 'shop': 'yes', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}","[1308300016, 1308300081, 1308300007, 1308299998, 1308300016]"
5470,5411,21,ÓCSAI ÚT.,187,1239,Budapest,ócsai út,,,POINT (47.381615 19.128228),ÓCSAI ÚT,,,3612873852.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.381615000000004,19.128228,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,544626044,False,2,0,2018-02-18T14:5749Z,"{'addr:city': 'Budapest', 'operator': 'Shell Hungary Zrt.', 'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'phone': '+36 1 287 38 52', 'shop': 'yes', 'building': 'retail', 'addr:postcode': '1239', 'website': 'http://www.shell.hu/', 'addr:street': 'Ócsai út'}","[5264470940, 5264470941, 5264470949, 5264470942, 5264470943, 5264470940]"
5471,5412,21,HARASZTI ÚT,187,1239,Budapest,Haraszti út,38/b,,POINT (47.383067 19.107021),HARASZTI ÚT 38/b,,,3612860982.0,,False,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,"Fr,Mo,Sa,Su,Th,Tu,We 06:00-22:00",,2018-06-30 09:52:14.974021+00:00,,,47.383067,19.107021,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,1003605925,True,6,0,2017-02-20T18:2343Z,"{'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'shop': 'kiosk', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}",
5472,5413,21,NAGYTÉTÉNYI ÚT,182,1223,Budapest,Nagytétényi út,27,,POINT (47.41014699999999 19.022159),NAGYTÉTÉNYI ÚT 27,,,3614245005.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.410146999999995,19.022159,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,149493794,True,5,0,2016-01-23T16:5930Z,"{'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'wheelchair': 'yes', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}",
5473,5414,21,ÉRD.,613,2030,Érd,Iparos út,42,,POINT (47.416407 18.880311),IPAROS ÚT 42,,,3623378945.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.416407,18.880311,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,278060633,False,8,0,2017-08-10T19:3635Z,"{'fuel:diesel': 'yes', 'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'opening_hours': '24/7', 'building': 'roof', 'fuel:octane_95': 'yes', 'fuel:octane_100': 'yes', 'fuel:octane_98': 'no', 'shop': 'yes', 'website': 'http://www.shell.hu/', 'operator': 'Shell', 'layer': '1'}","[2824939095, 2824939092, 2824939093, 2824939096, 2824939094, 2824939097, 2824939095]"
5474,5415,21,FERIHEGY,736,2220,Vecsés,4. sz. főút,,,POINT (47.417512 19.25506),4. SZ. FŐÚT,,,3629355876.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.417512,19.25506,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,1190960309,True,6,0,2018-01-13T17:5113Z,"{'wheelchair': 'yes', 'brand': 'Shell', 'fuel:lpg': 'no', 'amenity': 'fuel', 'fuel:octane_98': 'yes', 'fuel:octane_100': 'no', 'fuel:octane_95': 'yes', 'name': 'Shell', 'fuel:diesel': 'yes'}",
5475,5416,21,CSEPEL,178,1214,Budapest,Ii. Rákóczi Ferenc út,182,,POINT (47.41844 19.06373),II. RÁKÓCZI FERENC ÚT 182,,,3612779911.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.418440000000004,19.06373,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,219244817,False,6,0,2015-10-16T18:3958Z,"{'addr:city': 'Budapest', 'addr:country': 'HU', 'operator': 'Shell', 'building': 'yes', 'amenity': 'fuel', 'addr:housenumber': '182', 'addr:postcode': '1214', 'opening_hours': 'Mo-Sa 7:00-21:00, Su 8:00-19:00', 'addr:street': 'II. Rákóczi Ferenc út', 'layer': '1'}","[2284365776, 2284365769, 2284365775, 2284365782, 2284365774, 2284365780, 2284365776]"
5476,5417,21,MEGAPARK 540,171,1202,Budapest,Mártírok út,281,,POINT (47.425981 19.147893),MÁRTÍROK ÚTJA 281,,,3612830945.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.425981,19.147893,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,542004078,False,2,0,2018-01-20T13:3655Z,"{'brand': 'Tesco', 'building': 'retail', 'amenity': 'fuel', 'name': 'Shell', 'wheelchair': 'yes', 'opening_hours': '24/7', 'operator': 'Shell'}","[5240459499, 5240459500, 5240459501, 5240459502, 5240459499]"
5477,5418,21,MÉTA,162,1186,Budapest,gloriett lakótelep,,,POINT (47.432456 19.174995),GLORIETT LTP,,,3612940756.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.432456,19.174995000000003,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,243721859,False,3,0,2015-03-15T08:3409Z,"{'brand': 'Shell', 'building': 'yes', 'amenity': 'fuel', 'name': 'Shell', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}","[2510947917, 2510947929, 2510947918, 2510947919, 2510947920, 2510947921, 2510947922, 2510947923, 2510947924, 2510965201, 2510947925, 2510947926, 2510947917]"
5478,5419,21,HAJDÚSZOBOSZ 590,1842,4200,Hajdúszoboszló,kabai út,,,POINT (47.43397299999999 21.375402),KABAI ÚTFÉL,,,3652722610.0,,False,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,"Fr,Mo,Sa,Su,Th,Tu,We 06:00-22:00",,2018-06-30 09:52:14.974021+00:00,,,47.433972999999995,21.375401999999998,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,1689322771,True,3,0,2016-07-25T03:5544Z,"{'wheelchair': 'yes', 'amenity': 'fuel'}",
5479,5420,21,BALATONI ÚT,107,1112,Budapest,balatoni út,,,POINT (47.43572899999999 19.00644),BALATONI ÚT,,,3614240400.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.435728999999995,19.006439999999998,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,481274706,False,2,0,2017-03-19T16:0405Z,"{'brand': 'Shell', 'building': 'yes', 'amenity': 'fuel', 'name': 'Shell', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}","[4742095517, 4742095516, 4742095505, 4742095515, 4742095502, 4742095497, 4742095498, 4742095503, 4742095501, 4742095500, 4742095514, 4742095499, 4742095504, 4742095517]"
5480,5421,21,HETÉNYI U.,107,1112,Budapest,Hetényi utca,3,,POINT (47.448033 19.006597),HETÉNYI U. 3,,,3614248160.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.448033,19.006597,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,102733898,False,6,0,2015-03-15T08:3417Z,"{'brand': 'Shell', 'building': 'roof', 'amenity': 'fuel', 'name': 'Shell', 'website': 'http://www.shell.hu/', 'fuel:octane_95': 'yes', 'layer': '1', 'opening_hours': 'Mo-Su 06:00-22:00', 'operator': 'Shell', 'fuel:diesel': 'yes'}","[1186521658, 1186521666, 1186521692, 1186521695, 1186521667, 1186521681, 1186521683, 1186521693, 1186521658]"
5481,5422,21,SÜLYSÁP,745,2241,Sülysáp,Pesti út,56,,POINT (47.448762 19.532197),PESTI ÚT 56,,,3629435123.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.448762,19.532197,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,2313702332,True,2,0,2015-03-15T08:3426Z,"{'website': 'http://www.shell.hu/', 'brand': 'Shell', 'amenity': 'fuel', 'operator': 'Shell', 'name': 'Shell'}",
5482,5423,21,TÖRÖKBÁLINT,627,2045,Törökbálint,Park utca,1,,POINT (47.451974 18.903423),PARK U. 1,,,3623418060.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.451974,18.903423,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,1018717347,True,6,0,2018-03-17T12:3038Z,"{'wheelchair': 'yes', 'brand': 'Shell', 'amenity': 'fuel', 'fuel:octane_98': 'yes', 'fuel:octane_100': 'yes', 'fuel:octane_95': 'yes', 'name': 'Shell Törökbálint benzinkút', 'toilets:wheelchair': 'yes', 'operator': 'Shell', 'fuel:diesel': 'yes'}",
5483,5424,21,BUDAÖRS II 546,622,2040,Budaörs,Kinizsi út,1-3,,POINT (47.452075 18.964988),KINIZSI ÚT 1-3,,,3623703001.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.452075,18.964988,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,1365277331,True,4,0,2015-12-02T14:0452Z,"{'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'wheelchair': 'yes', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}",
5484,5425,21,BUDAFOKI ÚT,112,1117,Budapest,Budafoki út,209-215,,POINT (47.452809 19.050821),BUDAFOKI ÚT 209-215,,,3613710096.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.452809,19.050821,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,866751034,True,4,0,2014-07-05T17:2854Z,"{'wheelchair': 'yes', 'amenity': 'fuel', 'operator': 'Shell'}",
5485,5426,21,PÉTERHEGYI  U.,107,1112,Budapest,Péterhegyi út,54,,POINT (47.455022 19.019522),PÉTERHEGYI ÚT 54,,,3612481252.0,,False,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,"Fr,Mo,Sa,Su,Th,Tu,We 06:00-22:00",,2018-06-30 09:52:14.974021+00:00,,,47.455022,19.019522,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,750466174,True,3,0,2015-03-15T08:3427Z,"{'website': 'http://www.shell.hu/', 'brand': 'Shell', 'amenity': 'fuel', 'operator': 'Shell', 'name': 'Shell'}",
5486,5427,21,KÉN U.,96,1097,Budapest,Kén utca,1,,POINT (47.455594 19.08696),KÉN U. 1,,,3612806266.0,,False,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,"Fr,Mo,Sa,Su,Th,Tu,We 06:00-22:00",,2018-06-30 09:52:14.974021+00:00,,,47.455594,19.08696,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,356631212,False,3,0,2018-05-10T05:4734Z,"{'addr:city': 'Budapest', 'operator': 'Shell', 'brand': 'Shell', 'building': 'roof', 'amenity': 'fuel', 'name': 'Shell', 'addr:housenumber': '1', 'addr:postcode': '1095', 'website': 'http://www.shell.hu/', 'addr:street': 'Soroksári út', 'layer': '1'}","[3620479907, 2063488151, 3620479914, 3620479916, 3620479907]"
5487,5428,21,GYÖMRŐI II,159,1183,Budapest,gyömrői út,,,POINT (47.46078 19.16979),GYÖMRŐI ÚT,,,3614310898.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.46078,19.16979,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,550397061,False,2,0,2018-01-12T10:3918Z,"{'fuel:diesel': 'yes', 'name': 'SHELL', 'min_height': '4.5', 'building:part': 'roof', 'fuel:octane_92': 'no', 'building': 'roof', 'fuel:octane_95': 'yes', 'wheelchair': 'yes', 'fuel:octane_98': 'no', 'shop': 'yes', 'amenity': 'fuel', 'building:min_level': '1', 'height': '0.5', 'layer': '1'}","[5316108742, 5316108743, 5316108744, 5316108745, 5316108742]"
5488,5429,21,ÜLLŐI ÚT,164,1191,Budapest,Üllői út,233,,POINT (47.462542 19.132199),ÜLLŐI ÚT 233,,,3613480794.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.462542,19.132199,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,222819923,False,2,0,2018-01-04T10:1821Z,"{'addr:city': 'Budapest', 'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'building': 'retail', 'operator': 'Shell Hungary Zrt.', 'website': 'http://www.shell.hu/', 'addr:street': 'Üllői út'}","[5319991589, 5319991590, 2317644327, 2317644332, 2317644337, 5319991589]"
5489,5430,21,BUDAÖRSI ÚT,107,1112,Budapest,budaörsi út,,,POINT (47.46295300000001 18.982415),BUDAÖRSI ÚT,,,3612465047.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.462953000000006,18.982415,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,377273943,False,4,0,2018-02-18T14:5745Z,"{'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'phone': '+36 1 246 50 47', 'opening_hours': '24/7', 'addr:city': 'Budapest', 'building': 'retail', 'addr:street': 'Budaörsi út', 'wheelchair': 'yes', 'fuel:octane_95': 'yes', 'shop': 'yes', 'addr:postcode': '1118', 'website': 'http://www.shell.hu/', 'operator': 'Shell', 'fuel:diesel': 'yes'}","[4885660740, 3806477341, 3806477327, 3806477336, 4885660738, 4885660740]"
5490,5431,21,SIBRIK,100,1103,Budapest,Sibrik Miklós út,30,,POINT (47.46864 19.15533),SIBRIK MIKLÓS ÚT 30,,,3612604527.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.46864,19.15533,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,1934871732,True,4,0,2018-04-27T11:0351Z,"{'brand': 'Shell', 'amenity': 'fuel', 'name': 'Shell', 'wheelchair': 'limited', 'website': 'http://www.shell.hu/', 'operator': 'Shell'}",
5491,5432,21,KÖNYVES K. KRT.,96,1097,Budapest,Könyves K. körút,24,,POINT (47.470365 19.086666),KÖNYVES K. KRT. 24,,,3612151703.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,2018-06-30 09:52:14.974021+00:00,,,47.470365,19.086666,21,Shell,fuel,"{'amenity': 'fuel', 'brand': 'Shell', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.shell.hu,hushellfu,256049160,False,4,0,2018-05-04T08:5448Z,"{'addr:housenumber': '24', 'amenity': 'fuel', 'toilets': 'yes', 'phone': '+3612151703', 'compressed_air': 'yes', 'opening_hours': '24/7', 'car_wash': 'yes', 'addr:city': 'Budapest', 'building': 'yes', 'addr:street': 'Könyves Kálmán körút', 'wheelchair': 'yes', 'shop': 'yes', 'addr:postcode': '1097', 'operator': 'Shell', 'source': 'Bing'}","[2617472561, 764623032, 2617472563, 2617472549, 2617472552, 2617472560, 2617472561]"
