,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
5321,568,25,"13001 - Budapest, Málna utca - Mobiliti",22,1015,Budapest,Málna utca,,,POINT (47.50693 19.03521),Málna utca,,,,,,,,,,,,,,,,13001,,,,,,2.0,,,,,,,,2.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.50693,19.03521,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,,,,,2022-09-16 09:37:36.689218,,,,True
5322,794,25,"13501 - Budapest, Pala utca - Mobiliti",22,1011,Budapest,Pala utca,,,POINT (47.50072 19.03874),Pala utca,,,,,,,,,,,,,,,,13501,,,,,,2.0,,,,1.0,22 kW,1.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.50072,19.03874,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,,,,,2022-09-16 09:37:36.689218,,,,True
5323,569,25,"13002 - Budapest, Szilágyi Dezső tér - Mobiliti",22,1011,Budapest,Szilágyi Dezső tér,,,POINT (47.50417 19.03882),Szilágyi Dezső tér,,,,,,,,,,,,,,,,13002,,,,,,2.0,,,,,,,,2.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.50417,19.03882,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,,,,,2022-09-16 09:37:36.689218,,,,True
5324,570,25,"13003 - Budapest, Hadnagy utca - Mobiliti",24,1013,Budapest,Hadnagy utca,8,,POINT (47.49093 19.04371),Hadnagy utca 8.,,,,,,,,,,,,,,,,13003,,,,,,2.0,,,,,,,,2.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.4909281,19.0437048,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,7228091149,OSM_object_type.node,4,0,2021-01-02 20:35:25.000000,"{'alt_name': 'e-mobi', 'amenity': 'charging_station', 'socket:type2_cable:output': '22 kW', 'amperage': '55', 'authentication:app': 'yes', 'source:e-mobi.hu:date': '2020-11-09', 'contact:email': 'kapcsolat@e-mobi.hu', 'branch': 'Budapest - Hadnagy utca 8.', 'name': 'e-töltőpont', 'addr:street': 'Hadnagy utca', 'operator': 'e-Mobi Elektromobilitás Nonprofit Kft.', 'fee': 'yes', 'socket:type2': '1', 'capacity': '2', 'contact:website': 'https://e-mobi.hu/', 'ref:vatin': 'HU25539431', 'ref:vatin:hu': '25539431-2-41', 'addr:postcode': '1013', 'authentication:membership_card': 'yes', 'addr:housenumber': '8', 'socket:type2_cable': '2', 'opening_hours': '24/7', 'manufacturer': 'Evopro', 'website': 'https://e-mobi.hu/', 'voltage': '400', 'contact:facebook': 'https://www.facebook.com/elektromobilitas', 'operator:addr': '1037 Budapest, Montevideo utca 2/C', 'contact:phone': '+36 80 210 012', 'parking:fee': 'no', 'addr:city': 'Budapest', 'authentication:none': 'yes', 'ref:HU:company': '01 09 281052', 'ref': '13003'}",,0,False
5325,795,25,"13502 - Budapest, Csalogány utca - Mobiliti",26,1015,Budapest,Csalogány utca,23,,POINT (47.50755 19.03348),Csalogány utca 23.,,,,,,,,,,,,,,,,13502,,,,,,2.0,,,,1.0,22 kW,1.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.50767,19.03343,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,8099990312,OSM_object_type.node,2,0,2021-01-02 20:38:24.000000,"{'alt_name': 'e-mobi', 'amenity': 'charging_station', 'socket:type2_combo': '1', 'operator': 'e-Mobi Elektromobilitás Nonprofit Kft.', 'authentication:app': 'yes', 'source:e-mobi.hu:date': '2020-11-09', 'contact:email': 'kapcsolat@e-mobi.hu', 'branch': 'Budapest - Csalogány utca 23.', 'name': 'e-töltőpont', 'socket:chademo': '1', 'fixme': 'verify import;addr', 'capacity': '2', 'contact:website': 'https://e-mobi.hu/', 'addr:street': 'Csalogány utca', 'socket:chademo:output': '22 kW', 'addr:postcode': '1015', 'authentication:membership_card': 'yes', 'addr:housenumber': '23', 'operator:addr': '1037 Budapest, Montevideo utca 2/C', 'opening_hours': '24/7', 'ref:vatin': 'HU25539431', 'socket:type2_combo:output': '22 kW', 'contact:phone': '+36 80 210 012', 'contact:facebook': 'https://www.facebook.com/elektromobilitas', 'ref:vatin:hu': '25539431-2-41', 'fee': 'yes', 'note': 'Csalogány utca 23 nem lehet az első kerületben, az a szemköztni oldal', 'parking:fee': 'no', 'addr:city': 'Budapest', 'authentication:none': 'yes', 'ref:HU:company': '01 09 281052'}",,0,False
5326,572,25,"13005 - Budapest, Gellérthegy utca - Mobiliti",27,1016,Budapest,Gellérthegy utca,36,,POINT (47.49457 19.03517),Gellérthegy utca 36.,,,,,,,,,,,,,,,,13005,,,,,,2.0,,,,,,,,2.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.49452,19.03509,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,8099990311,OSM_object_type.node,1,0,2020-11-10 08:13:27.000000,"{'alt_name': 'e-mobi', 'amenity': 'charging_station', 'socket:type2_cable:output': '22 kW', 'operator': 'e-Mobi Elektromobilitás Nonprofit Kft.', 'source:e-mobi.hu:date': '2020-11-09', 'contact:email': 'kapcsolat@e-mobi.hu', 'branch': 'Budapest - Gellérthegy utca 36.', 'capacity': '2', 'addr:street': 'Gellérthegy utca', 'fixme': 'verify import', 'name': 'e-töltőpont', 'contact:website': 'https://e-mobi.hu/', 'authentication:app': 'yes', 'ref:vatin:hu': '25539431-2-41', 'addr:postcode': '1016', 'authentication:membership_card': 'yes', 'addr:housenumber': '36', 'operator:addr': '1037 Budapest, Montevideo utca 2/C', 'socket:type2_cable': '2', 'opening_hours': '24/7', 'ref:vatin': 'HU25539431', 'contact:phone': '+36 80 210 012', 'contact:facebook': 'https://www.facebook.com/elektromobilitas', 'fee': 'yes', 'parking:fee': 'no', 'addr:city': 'Budapest', 'authentication:none': 'yes', 'ref:HU:company': '01 09 281052', 'manufacturer': 'Evopro'}",,0,False
5327,573,25,"13006 - Budapest, Krisztina körút - Mobiliti",27,1016,Budapest,Krisztina körút,99,,POINT (47.49504 19.03527),Krisztina körút 99.,,,,,,,,,,,,,,,,13006,,,,,,2.0,,,,,,,,2.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.495091,19.0352917,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,7984757297,OSM_object_type.node,2,0,2020-11-10 08:13:27.000000,"{'alt_name': 'e-mobi', 'amenity': 'charging_station', 'socket:type2_cable:output': '22 kW', 'amperage': '32', 'authentication:app': 'yes', 'source:e-mobi.hu:date': '2020-11-09', 'contact:email': 'kapcsolat@e-mobi.hu', 'branch': 'Budapest - Krisztina körút 99.', 'name': 'e-töltőpont', 'addr:street': 'Krisztina körút', 'operator': 'e-Mobi Elektromobilitás Nonprofit Kft.', 'authentication:membership_card': 'yes', 'socket:type2': '2', 'capacity': '2', 'contact:website': 'https://e-mobi.hu/', 'ref:vatin': 'HU25539431', 'ref:vatin:hu': '25539431-2-41', 'addr:postcode': '1016', 'fee': 'yes', 'addr:housenumber': '99', 'socket:type2_cable': '2', 'opening_hours': '24/7', 'manufacturer': 'Evopro', 'voltage': '400', 'contact:facebook': 'https://www.facebook.com/elektromobilitas', 'operator:addr': '1037 Budapest, Montevideo utca 2/C', 'contact:phone': '+36 80 210 012', 'parking:fee': 'no', 'addr:city': 'Budapest', 'authentication:none': 'yes', 'ref:HU:company': '01 09 281052', 'ref': '13006'}",,0,False
5328,571,25,"13004 - Budapest, Naphegy utca - Mobiliti",27,1016,Budapest,Naphegy utca,65,,POINT (47.49219 19.03692),Naphegy utca 65.,,,,,,,,,,,,,,,,13004,,,,,,2.0,,,,,,,,2.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.4922199,19.0369382,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,7984732683,OSM_object_type.node,2,0,2020-11-10 08:13:27.000000,"{'alt_name': 'e-mobi', 'amenity': 'charging_station', 'socket:type2_cable:output': '22 kW', 'amperage': '32', 'authentication:app': 'yes', 'source:e-mobi.hu:date': '2020-11-09', 'contact:email': 'kapcsolat@e-mobi.hu', 'branch': 'Budapest - Naphegy utca 65.', 'name': 'e-töltőpont', 'addr:street': 'Naphegy utca', 'operator': 'e-Mobi Elektromobilitás Nonprofit Kft.', 'authentication:membership_card': 'yes', 'socket:type2': '2', 'capacity': '2', 'contact:website': 'https://e-mobi.hu/', 'ref:vatin': 'HU25539431', 'ref:vatin:hu': '25539431-2-41', 'addr:postcode': '1016', 'fee': 'yes', 'addr:housenumber': '65', 'socket:type2_cable': '2', 'opening_hours': '24/7', 'manufacturer': 'Evopro', 'voltage': '400', 'contact:facebook': 'https://www.facebook.com/elektromobilitas', 'operator:addr': '1037 Budapest, Montevideo utca 2/C', 'contact:phone': '+36 80 210 012', 'parking:fee': 'no', 'addr:city': 'Budapest', 'authentication:none': 'yes', 'ref:HU:company': '01 09 281052'}",,0,False
5329,796,25,"13503 - Budapest, Számadó utca - Mobiliti",27,1016,Budapest,Számadó utca,1,,POINT (47.48606 19.03999),Számadó utca 1.,,,,,,,,,,,,,,,,13503,,,,,,2.0,,,,1.0,22 kW,1.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.4860784,19.0400194,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,7984732664,OSM_object_type.node,3,0,2021-02-07 22:37:44.000000,"{'alt_name': 'e-mobi', 'amenity': 'charging_station', 'socket:type2_combo': '1', 'amperage': '56', 'authentication:app': 'yes', 'source:e-mobi.hu:date': '2020-11-09', 'contact:email': 'kapcsolat@e-mobi.hu', 'branch': 'Budapest - Számadó utca 1.', 'name': 'e-töltőpont', 'socket:chademo': '1', 'addr:city': 'Budapest', 'authentication:membership_card': 'yes', 'capacity': '2', 'contact:website': 'https://e-mobi.hu/', 'addr:street': 'Számadó utca', 'socket:chademo:output': '22 kW', 'addr:postcode': '1016', 'fee': 'yes', 'addr:housenumber': '1', 'opening_hours': '24/7', 'ref:vatin': 'HU25539431', 'socket:type2_combo:output': '22 kW', 'contact:phone': '+36 80 210 012', 'contact:facebook': 'https://www.facebook.com/elektromobilitas', 'ref:vatin:hu': '25539431-2-41', 'operator:addr': '1037 Budapest, Montevideo utca 2/C', 'parking:fee': 'no', 'operator': 'e-Mobi Elektromobilitás Nonprofit Kft.', 'authentication:none': 'yes', 'ref:HU:company': '01 09 281052', 'ref': '13503'}",,0,False
5330,797,25,"13504 - Budapest, Marczibányi tér - Mobiliti",29,1022,Budapest,Marczibányi tér,5,,POINT (47.51401 19.02124),Marczibányi tér 5.,,,,,,,,,,,,,,,,13504,,,,,,2.0,,,,1.0,22 kW,1.0,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16 08:51:15.195700+00:00,,,47.5140414,19.021233,25,Mobiliti,charging_station,"{'amenity': 'charging_station', 'ref:vatin:hu': '23443486-2-42', 'authentication:membership_card': 'yes', 'opening_hours': '24/7', 'authentication:app': 'yes', 'contact:email': 'help@mobiliti.hu', 'operator:addr': '1081 Budapest, II. János Pál pápa tér 20.', 'fee': 'yes', 'contact:phone': '+36 62 565 758', 'parking:fee': 'no', 'operator': 'NKM Mobilitás Kft.', 'authentication:none': 'yes', 'contact:website': 'https://www.mobiliti.hu/emobilitas', 'ref:vatin': 'HU23443486', 'ref:HU:company': '01-09-965868'}",https://www.mobiliti.hu,humobilchs,(mobility|e-mobi|emobi|e-töltőpont),(tesla|supercharger|plugee),False,False,True,50.0,30.0,10.0,7826085167,OSM_object_type.node,2,0,2020-11-10 08:13:27.000000,"{'alt_name': 'e-mobi', 'amenity': 'charging_station', 'socket:type2_combo': '1', 'operator': 'e-Mobi Elektromobilitás Nonprofit Kft.', 'authentication:app': 'yes', 'source:e-mobi.hu:date': '2020-11-09', 'contact:email': 'kapcsolat@e-mobi.hu', 'branch': 'Budapest - Marczibányi tér 5.', 'name': 'e-töltőpont', 'socket:chademo': '1', 'authentication:membership_card': 'yes', 'capacity': '2', 'contact:website': 'https://e-mobi.hu/', 'addr:street': 'Marczibányi tér', 'socket:chademo:output': '22 kW', 'addr:postcode': '1022', 'fee': 'yes', 'addr:housenumber': '5', 'opening_hours': '24/7', 'ref:vatin': 'HU25539431', 'socket:type2_combo:output': '22 kW', 'contact:phone': '+36 80 210 012', 'contact:facebook': 'https://www.facebook.com/elektromobilitas', 'ref:vatin:hu': '25539431-2-41', 'operator:addr': '1037 Budapest, Montevideo utca 2/C', 'parking:fee': 'no', 'addr:city': 'Budapest', 'authentication:none': 'yes', 'ref:HU:company': '01 09 281052'}",,0,False
